Datetime,Intervall [ms],A51_M1S_494 (Belegungen/Intervall),A51_M1S_494 (Verweilzeit/Intervall) [ms],A54_M4SL_506 (Belegungen/Intervall),A54_M4SL_506 (Verweilzeit/Intervall) [ms],A55_M3S_505 (Belegungen/Intervall),A55_M3S_505 (Verweilzeit/Intervall) [ms],D11 (Belegungen/Intervall),D11 (Verweilzeit/Intervall) [ms],D12 (Belegungen/Intervall),D12 (Verweilzeit/Intervall) [ms],D21 (Belegungen/Intervall),D21 (Verweilzeit/Intervall) [ms],Fiber_reserve (Belegungen/Intervall),Fiber_reserve (Verweilzeit/Intervall) [ms],H51_A74/M1S_493 (Belegungen/Intervall),H51_A74/M1S_493 (Verweilzeit/Intervall) [ms],H54_M3SL_1289 (Belegungen/Intervall),H54_M3SL_1289 (Verweilzeit/Intervall) [ms],H55_A30/M3S_504 (Belegungen/Intervall),H55_A30/M3S_504 (Verweilzeit/Intervall) [ms],LLB-Test (Belegungen/Intervall),LLB-Test (Verweilzeit/Intervall) [ms],Power_on (Belegungen/Intervall),Power_on (Verweilzeit/Intervall) [ms],Sync (Belegungen/Intervall),Sync (Verweilzeit/Intervall) [ms],foult (Belegungen/Intervall),foult (Verweilzeit/Intervall) [ms],Year,Month,Day,Hour
2021-06-26 11:00:00,3600000,9.0,9000.0,4.0,3990.0,12.0,12000.0,52.0,66053.0,175.0,423087.0,214.0,300193.0,0.0,0.0,8.0,7990.0,4.0,3990.0,14.0,13980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,11
2021-06-26 12:00:00,3600000,8.0,7990.0,4.0,4000.0,12.0,12000.0,48.0,662724.0,216.0,466745.0,241.0,219090.0,0.0,0.0,8.0,8000.0,4.0,4000.0,11.0,10990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,12
2021-06-26 13:00:00,3600000,8.0,8000.0,4.0,4000.0,13.0,12990.0,64.0,688435.0,197.0,385556.0,271.0,395642.0,0.0,0.0,8.0,8000.0,5.0,5000.0,12.0,11970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,13
2021-06-26 14:00:00,3600000,8.0,7990.0,4.0,4055.0,11.0,11000.0,68.0,49040.0,251.0,550620.0,295.0,494213.0,0.0,0.0,8.0,8000.0,3.0,3000.0,12.0,11990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,14
2021-06-26 15:00:00,3600000,8.0,8000.0,4.0,3980.0,12.0,11990.0,60.0,47400.0,207.0,537067.0,256.0,332210.0,0.0,0.0,8.0,7990.0,4.0,3990.0,12.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,15
2021-06-26 16:00:00,3600000,8.0,8000.0,4.0,4000.0,12.0,12000.0,46.0,651657.0,189.0,305824.0,249.0,334973.0,0.0,0.0,8.0,7980.0,4.0,4000.0,11.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,16
2021-06-26 17:00:00,3600000,7.0,6990.0,5.0,5000.0,14.0,13980.0,55.0,35900.0,179.0,256490.0,263.0,388560.0,0.0,0.0,8.0,8000.0,6.0,6000.0,14.0,13990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,17
2021-06-26 18:00:00,3600000,9.0,9000.0,4.0,4000.0,11.0,11000.0,53.0,55270.0,145.0,191615.0,258.0,310288.0,0.0,0.0,8.0,8000.0,3.0,3000.0,11.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,18
2021-06-26 19:00:00,3600000,7.0,7000.0,5.0,4990.0,12.0,12000.0,37.0,261777.0,151.0,246406.0,202.0,198664.0,0.0,0.0,7.0,7000.0,5.0,5000.0,12.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,19
2021-06-26 20:00:00,3600000,6.0,5990.0,3.0,3000.0,9.0,8990.0,47.0,28191.0,149.0,156094.0,179.0,270590.0,0.0,0.0,6.0,6000.0,3.0,2990.0,9.0,8990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,20
2021-06-26 21:00:00,3600000,6.0,6000.0,4.0,3990.0,10.0,10000.0,30.0,133500.0,80.0,72162.0,134.0,211160.0,0.0,0.0,6.0,5990.0,4.0,4000.0,10.0,9990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,21
2021-06-26 22:00:00,3600000,6.0,5980.0,4.0,3990.0,10.0,10000.0,24.0,16560.0,67.0,56010.0,134.0,228466.0,0.0,0.0,6.0,5990.0,4.0,3990.0,10.0,10054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,22
2021-06-26 23:00:00,3600000,6.0,6000.0,4.0,4000.0,9.0,8990.0,29.0,23310.0,85.0,78240.0,125.0,138805.0,0.0,0.0,6.0,5990.0,4.0,4000.0,9.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,26,23
2021-06-27 00:00:00,3600000,4.0,4000.0,3.0,3000.0,6.0,5990.0,35.0,30000.0,68.0,86790.0,191.0,325390.0,0.0,0.0,4.0,3990.0,3.0,3000.0,6.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,0
2021-06-27 01:00:00,3600000,4.0,3980.0,0.0,0.0,1.0,1000.0,22.0,54210.0,45.0,37880.0,138.0,180410.0,0.0,0.0,4.0,4000.0,0.0,0.0,1.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,1
2021-06-27 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12010.0,41.0,40380.0,67.0,48900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,2
2021-06-27 03:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,19.0,12560.0,32.0,25490.0,43.0,27320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,3
2021-06-27 04:00:00,3600000,1.0,1000.0,0.0,0.0,2.0,2000.0,9.0,6230.0,15.0,12200.0,35.0,29430.0,0.0,0.0,1.0,1000.0,0.0,0.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,4
2021-06-27 05:00:00,3600000,1.0,1000.0,1.0,1000.0,4.0,3990.0,9.0,4620.0,16.0,11470.0,29.0,21190.0,0.0,0.0,1.0,1000.0,1.0,1000.0,4.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,5
2021-06-27 06:00:00,3600000,3.0,3000.0,2.0,2000.0,6.0,5990.0,11.0,5950.0,24.0,19420.0,32.0,21230.0,0.0,0.0,3.0,3000.0,2.0,2000.0,6.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,6
2021-06-27 07:00:00,3600000,4.0,4000.0,2.0,2000.0,6.0,6000.0,11.0,6230.0,14.0,10694.0,89.0,96920.0,0.0,0.0,4.0,3990.0,2.0,2000.0,6.0,5990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,7
2021-06-27 08:00:00,3600000,4.0,4000.0,2.0,2000.0,6.0,6000.0,14.0,10590.0,30.0,28320.0,94.0,135530.0,0.0,0.0,4.0,4000.0,2.0,2000.0,6.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,8
2021-06-27 09:00:00,3600000,4.0,4000.0,2.0,2000.0,6.0,5990.0,20.0,13210.0,55.0,39640.0,176.0,335265.0,0.0,0.0,4.0,4000.0,2.0,2000.0,6.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,9
2021-06-27 10:00:00,3600000,4.0,4000.0,2.0,2000.0,6.0,5990.0,30.0,20822.0,85.0,87570.0,211.0,381938.0,0.0,0.0,4.0,4000.0,2.0,1990.0,6.0,5990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,10
2021-06-27 11:00:00,3600000,4.0,4000.0,2.0,1990.0,6.0,6000.0,41.0,25030.0,101.0,90650.0,271.0,568530.0,0.0,0.0,4.0,4000.0,2.0,2000.0,6.0,5980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,11
2021-06-27 12:00:00,3600000,5.0,5000.0,2.0,2000.0,9.0,9000.0,54.0,38210.0,114.0,144480.0,310.0,820120.0,0.0,0.0,5.0,4990.0,3.0,3000.0,9.0,9000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,12
2021-06-27 13:00:00,3600000,8.0,8000.0,4.0,4000.0,12.0,11980.0,49.0,31930.0,110.0,108790.0,155.0,188710.0,0.0,0.0,8.0,7990.0,4.0,3990.0,12.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,13
2021-06-27 14:00:00,3600000,8.0,8000.0,5.0,4990.0,12.0,12000.0,42.0,31230.0,116.0,92667.0,183.0,369825.0,0.0,0.0,8.0,7990.0,4.0,4000.0,12.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,14
2021-06-27 15:00:00,3600000,8.0,7990.0,3.0,3000.0,11.0,10990.0,45.0,33060.0,98.0,103346.0,187.0,327804.0,0.0,0.0,8.0,7980.0,3.0,3000.0,11.0,10980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,15
2021-06-27 16:00:00,3600000,8.0,8000.0,4.0,3980.0,12.0,12000.0,52.0,35510.0,127.0,97900.0,193.0,359113.0,0.0,0.0,8.0,7980.0,4.0,4000.0,13.0,13000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,16
2021-06-27 17:00:00,3600000,8.0,8000.0,4.0,4000.0,12.0,12000.0,41.0,44365.0,141.0,196185.0,169.0,313300.0,0.0,0.0,8.0,8000.0,4.0,4000.0,11.0,10960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,17
2021-06-27 18:00:00,3600000,8.0,7980.0,4.0,3990.0,13.0,13000.0,43.0,26570.0,135.0,154420.0,184.0,401660.0,0.0,0.0,8.0,7970.0,4.0,3990.0,13.0,12980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,18
2021-06-27 19:00:00,3600000,7.0,6990.0,4.0,4000.0,11.0,11000.0,33.0,20930.0,110.0,101630.0,145.0,285579.0,0.0,0.0,7.0,6990.0,5.0,4980.0,11.0,10990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,19
2021-06-27 20:00:00,3600000,6.0,6000.0,4.0,4000.0,9.0,9000.0,44.0,23500.0,98.0,74420.0,150.0,213655.0,0.0,0.0,6.0,5990.0,3.0,2990.0,9.0,8990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,20
2021-06-27 21:00:00,3600000,6.0,6000.0,4.0,3980.0,10.0,10000.0,36.0,25300.0,74.0,49090.0,109.0,107152.0,0.0,0.0,6.0,5990.0,4.0,3990.0,11.0,10990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,21
2021-06-27 22:00:00,3600000,6.0,6000.0,4.0,3990.0,10.0,10000.0,18.0,9150.0,49.0,33980.0,64.0,67414.0,0.0,0.0,6.0,5970.0,4.0,3990.0,10.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,22
2021-06-27 23:00:00,3600000,6.0,5980.0,5.0,4990.0,10.0,9990.0,17.0,11620.0,43.0,32336.0,63.0,43170.0,0.0,0.0,6.0,5990.0,5.0,5000.0,9.0,8990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,27,23
2021-06-28 00:00:00,3600000,4.0,3990.0,3.0,3000.0,7.0,6990.0,10.0,9330.0,24.0,19990.0,38.0,38520.0,0.0,0.0,4.0,4000.0,3.0,2990.0,7.0,6990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,0
2021-06-28 01:00:00,3600000,4.0,4000.0,0.0,0.0,0.0,0.0,6.0,2810.0,10.0,7700.0,23.0,16910.0,0.0,0.0,4.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,1
2021-06-28 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3060.0,11.0,7500.0,14.0,13210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,2
2021-06-28 03:00:00,3600000,0.0,0.0,0.0,0.0,2.0,2000.0,3.0,1810.0,4.0,3180.0,9.0,6690.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,3
2021-06-28 04:00:00,3600000,2.0,2000.0,0.0,0.0,3.0,3000.0,1.0,270.0,8.0,5690.0,16.0,13660.0,0.0,0.0,2.0,2000.0,0.0,0.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,4
2021-06-28 05:00:00,3600000,8.0,8000.0,2.0,1990.0,14.0,13980.0,19.0,13020.0,44.0,40680.0,53.0,51341.0,0.0,0.0,8.0,8000.0,2.0,2000.0,14.0,13970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,5
2021-06-28 06:00:00,3600000,14.0,13990.0,4.0,4000.0,19.0,18970.0,31.0,42450.0,84.0,85864.0,127.0,128610.0,0.0,0.0,14.0,14000.0,4.0,4000.0,20.0,19990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,6
2021-06-28 07:00:00,3600000,16.0,15980.0,4.0,4000.0,23.0,22980.0,96.0,152150.0,229.0,558597.0,206.0,515369.0,0.0,0.0,16.0,16000.0,4.0,4000.0,22.0,21970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,7
2021-06-28 08:00:00,3600000,17.0,16970.0,6.0,6000.0,22.0,21990.0,126.0,126942.0,232.0,469822.0,287.0,665934.0,0.0,0.0,17.0,16970.0,6.0,5990.0,22.0,21980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,8
2021-06-28 09:00:00,3600000,15.0,15000.0,5.0,4990.0,23.0,22980.0,97.0,73110.0,213.0,392558.0,239.0,476905.0,0.0,0.0,16.0,15960.0,5.0,5000.0,22.0,21980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,9
2021-06-28 10:00:00,3600000,19.0,18980.0,4.0,3990.0,20.0,19990.0,89.0,110120.0,224.0,332960.0,283.0,996317.0,0.0,0.0,18.0,17980.0,4.0,4000.0,20.0,19970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,10
2021-06-28 11:00:00,3600000,16.0,15980.0,4.0,4000.0,20.0,19990.0,107.0,95000.0,193.0,311130.0,322.0,734090.0,0.0,0.0,16.0,15990.0,4.0,3990.0,20.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,11
2021-06-28 12:00:00,3600000,16.0,16000.0,5.0,5000.0,22.0,22000.0,84.0,418465.0,170.0,225455.0,352.0,1277703.0,0.0,0.0,16.0,15990.0,5.0,5000.0,22.0,21970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,12
2021-06-28 13:00:00,3600000,16.0,15990.0,5.0,5000.0,22.0,22000.0,118.0,113560.0,207.0,306900.0,319.0,1113967.0,0.0,0.0,17.0,17000.0,5.0,4990.0,22.0,22050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,13
2021-06-28 14:00:00,3600000,17.0,16980.0,6.0,5990.0,23.0,22970.0,88.0,74970.0,222.0,355380.0,309.0,1009819.0,0.0,0.0,17.0,16980.0,6.0,6000.0,24.0,23990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,14
2021-06-28 15:00:00,3600000,18.0,17370.0,4.0,4000.0,20.0,20000.0,108.0,141700.0,246.0,573896.0,334.0,772931.0,0.0,0.0,17.0,16980.0,4.0,4000.0,19.0,18990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,15
2021-06-28 16:00:00,3600000,16.0,16600.0,4.0,3990.0,21.0,20960.0,100.0,128180.0,203.0,476427.0,345.0,930266.0,0.0,0.0,16.0,15990.0,4.0,4000.0,21.0,20990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,16
2021-06-28 17:00:00,3600000,16.0,15950.0,4.0,4000.0,19.0,18990.0,69.0,77000.0,188.0,470504.0,322.0,902852.0,0.0,0.0,16.0,15950.0,4.0,4000.0,19.0,18980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,17
2021-06-28 18:00:00,3600000,16.0,16000.0,4.0,3960.0,20.0,19990.0,80.0,56970.0,177.0,360864.0,255.0,672535.0,0.0,0.0,16.0,15990.0,4.0,4000.0,19.0,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,18
2021-06-28 19:00:00,3600000,13.0,12990.0,4.0,3990.0,16.0,15990.0,49.0,40470.0,104.0,121158.0,195.0,319152.0,0.0,0.0,13.0,12990.0,4.0,4000.0,16.0,16000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,19
2021-06-28 20:00:00,3600000,12.0,11990.0,4.0,4000.0,15.0,14980.0,47.0,38480.0,81.0,71970.0,121.0,140073.0,0.0,0.0,12.0,11990.0,4.0,4000.0,15.0,14980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,20
2021-06-28 21:00:00,3600000,9.0,8980.0,4.0,4000.0,11.0,11000.0,45.0,34640.0,61.0,54100.0,95.0,100630.0,0.0,0.0,9.0,8980.0,4.0,3990.0,11.0,10990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,21
2021-06-28 22:00:00,3600000,6.0,6000.0,5.0,5000.0,11.0,11000.0,27.0,38380.0,44.0,33190.0,63.0,64572.0,0.0,0.0,6.0,5990.0,5.0,4990.0,11.0,11000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,22
2021-06-28 23:00:00,3600000,6.0,6000.0,4.0,3990.0,8.0,8000.0,14.0,11580.0,28.0,24410.0,57.0,69780.0,0.0,0.0,6.0,5990.0,3.0,3000.0,8.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,28,23
2021-06-29 00:00:00,3600000,4.0,3990.0,4.0,4000.0,8.0,8000.0,13.0,9310.0,16.0,12063.0,32.0,28380.0,0.0,0.0,4.0,4000.0,4.0,4000.0,8.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,0
2021-06-29 01:00:00,3600000,4.0,3990.0,0.0,0.0,0.0,0.0,3.0,1260.0,4.0,2890.0,18.0,16420.0,0.0,0.0,4.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,1
2021-06-29 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2270.0,10.0,9030.0,13.0,13143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,2
2021-06-29 03:00:00,3600000,0.0,0.0,0.0,0.0,2.0,1990.0,2.0,1360.0,4.0,2530.0,5.0,4420.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,3
2021-06-29 04:00:00,3600000,2.0,2000.0,0.0,0.0,2.0,2000.0,7.0,3880.0,8.0,9780.0,15.0,15730.0,0.0,0.0,2.0,2000.0,0.0,0.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,4
2021-06-29 05:00:00,3600000,8.0,7980.0,2.0,2000.0,15.0,14980.0,21.0,14800.0,38.0,29090.0,52.0,45990.0,0.0,0.0,8.0,8035.0,2.0,2000.0,14.0,13990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,5
2021-06-29 06:00:00,3600000,14.0,13970.0,4.0,4000.0,20.0,19990.0,42.0,41360.0,69.0,98032.0,126.0,161860.0,0.0,0.0,14.0,14031.0,4.0,4000.0,20.0,19990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,6
2021-06-29 07:00:00,3600000,16.0,16054.0,4.0,3990.0,22.0,22000.0,98.0,83506.0,165.0,318420.0,213.0,596184.0,0.0,0.0,16.0,15990.0,4.0,3990.0,22.0,21990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,7
2021-06-29 08:00:00,3600000,17.0,16970.0,7.0,7000.0,22.0,21980.0,94.0,104370.0,234.0,666320.0,253.0,660725.0,0.0,0.0,17.0,16990.0,7.0,7000.0,22.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,8
2021-06-29 09:00:00,3600000,17.0,16980.0,4.0,4000.0,19.0,18990.0,91.0,248704.0,222.0,416087.0,279.0,604466.0,0.0,0.0,16.0,15980.0,4.0,4000.0,20.0,19990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,9
2021-06-29 10:00:00,3600000,16.0,15990.0,3.0,3000.0,21.0,20980.0,108.0,91530.0,220.0,398888.0,267.0,492480.0,0.0,0.0,16.0,15990.0,3.0,3000.0,20.0,19970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,10
2021-06-29 11:00:00,3600000,16.0,16000.0,4.0,4000.0,20.0,19990.0,97.0,74350.0,235.0,365140.0,282.0,627280.0,0.0,0.0,16.0,16000.0,4.0,3980.0,20.0,19970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,11
2021-06-29 12:00:00,3600000,16.0,16000.0,5.0,5000.0,22.0,22000.0,94.0,101770.0,204.0,275210.0,305.0,870746.0,0.0,0.0,16.0,15990.0,5.0,4990.0,22.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,12
2021-06-29 13:00:00,3600000,17.0,17054.0,5.0,4990.0,21.0,21000.0,88.0,103040.0,227.0,515490.0,314.0,1130198.0,0.0,0.0,17.0,16990.0,5.0,5000.0,21.0,20960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,13
2021-06-29 14:00:00,3600000,16.0,16000.0,6.0,6000.0,23.0,22980.0,94.0,73580.0,246.0,446153.0,308.0,858574.0,0.0,0.0,17.0,16970.0,6.0,5980.0,24.0,23980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,14
2021-06-29 15:00:00,3600000,18.0,17990.0,4.0,3990.0,20.0,20000.0,98.0,200750.0,269.0,723365.0,356.0,1407253.0,0.0,0.0,17.0,17000.0,4.0,4000.0,18.0,17980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,15
2021-06-29 16:00:00,3600000,15.0,15000.0,4.0,3990.0,20.0,19990.0,104.0,234870.0,254.0,813175.0,332.0,1176943.0,0.0,0.0,15.0,14990.0,4.0,3990.0,20.0,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,16
2021-06-29 17:00:00,3600000,16.0,15960.0,4.0,4000.0,20.0,20000.0,114.0,179137.0,254.0,734760.0,347.0,1530991.0,0.0,0.0,17.0,16990.0,4.0,4000.0,20.0,19990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,17
2021-06-29 18:00:00,3600000,17.0,16970.0,4.0,4000.0,20.0,20000.0,71.0,58441.0,140.0,284323.0,240.0,500303.0,0.0,0.0,16.0,15990.0,4.0,4000.0,20.0,19990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,18
2021-06-29 19:00:00,3600000,13.0,12970.0,4.0,4000.0,16.0,16033.0,30.0,23530.0,67.0,112053.0,125.0,228630.0,0.0,0.0,13.0,12980.0,4.0,3990.0,16.0,15970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,19
2021-06-29 20:00:00,3600000,12.0,11980.0,4.0,4000.0,15.0,14990.0,39.0,24000.0,96.0,100410.0,179.0,398125.0,0.0,0.0,12.0,11990.0,4.0,4000.0,15.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,20
2021-06-29 21:00:00,3600000,9.0,9000.0,4.0,4000.0,11.0,11000.0,31.0,17680.0,73.0,52460.0,105.0,138721.0,0.0,0.0,9.0,9053.0,4.0,4056.0,12.0,12000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,21
2021-06-29 22:00:00,3600000,6.0,5990.0,4.0,4000.0,11.0,10990.0,25.0,17020.0,58.0,46190.0,102.0,93700.0,0.0,0.0,6.0,6000.0,5.0,5000.0,10.0,9980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,22
2021-06-29 23:00:00,3600000,6.0,5990.0,4.0,4000.0,8.0,8000.0,16.0,8430.0,42.0,33190.0,53.0,36170.0,0.0,0.0,6.0,5990.0,3.0,2980.0,8.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,29,23
2021-06-30 00:00:00,3600000,4.0,4000.0,4.0,4000.0,8.0,8000.0,6.0,6320.0,22.0,20840.0,34.0,25190.0,0.0,0.0,4.0,3990.0,4.0,3990.0,8.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,30,0
2021-06-30 01:00:00,3600000,4.0,4000.0,0.0,0.0,0.0,0.0,1.0,630.0,7.0,7120.0,20.0,15090.0,0.0,0.0,4.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,30,1
2021-06-30 02:00:00,3600000,0.0,0.0,0.0,0.0,0.0,0.0,2.0,810.0,5.0,3430.0,17.0,14350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,30,2
2021-06-30 03:00:00,3600000,0.0,0.0,0.0,0.0,2.0,2000.0,3.0,1900.0,4.0,2540.0,7.0,3870.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,30,3
2021-06-30 04:00:00,3600000,2.0,2000.0,0.0,0.0,3.0,3000.0,5.0,8500.0,12.0,16770.0,13.0,13190.0,0.0,0.0,2.0,1990.0,0.0,0.0,3.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,30,4
2021-06-30 05:00:00,3600000,8.0,7970.0,2.0,2000.0,14.0,13980.0,20.0,14460.0,47.0,33990.0,56.0,71320.0,0.0,0.0,8.0,7970.0,2.0,1990.0,14.0,13990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,6,30,5
